folder	file_name	genus	species	data_source	country	specimen_id	mask_percent	class_1	conf_1	class_2	conf_2	class_3	conf_3	class_4	conf_4	class_5	conf_5
2019 November	DSC_0993.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-23	2.10723876953125	Moenkhausia	99.38	Bujurquina	0.19	Hemigrammus	0.19	Doras	0.04	Tyttocharax	0.04
2019 November	DSC_0992.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV2QKANT-22	3.03955078125	Hemigrammus	95.72	Knodus	4.02	Moenkhausia	0.09	Hyphessobrycon	0.04	Pyrrhulina	0.03
2019 November	DSC_0994.JPG	Moenkhausia	sp. 1	field	Peru	T3-CV2QKANT-23	3.13262939453125	Moenkhausia	98.16	Bujurquina	0.5	Charax	0.46	Hemigrammus	0.42	Doras	0.15
2019 November	DSC_0995.JPG	Characidium	cf. pellucidum	field	Peru	T3-CV2QKANT-24	2.4627685546875	Characidium	84.82	Creagrutus	10.61	Knodus	1.68	Pimelodella	0.83	Bryconops	0.64
2019 November	DSC_0996.JPG	Characidium	cf. pellucidum	field	Peru	T3-CV2QKANT-24	2.51007080078125	Pimelodella	46.85	Characidium	10.76	Creagrutus	8.67	Hemigrammus	8.63	Otocinclus	7.83
2019 November	DSC_0997.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV2QKANT-01	12.542724609375	Moenkhausia	99.97	Tetragonopterus	0.01	Bario	0.01	Ancistrus	0.0	Pimelodella	0.0
2019 November	DSC_0999.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T4-CV2QKANT-02	8.3160400390625	Pyrrhulina	86.91	Erythrinus	12.65	Apistogramma	0.38	Prochilodus	0.02	Sorubim	0.01
2019 November	DSC_0998.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV2QKANT-01	23.785400390625	Moenkhausia	99.99	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1000.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T4-CV2QKANT-02	11.20452880859375	Pyrrhulina	99.93	Apistogramma	0.04	Erythrinus	0.01	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_1003.JPG	Moenkhausia	comma	field	Peru	T4-CV2QKANT-04	6.2530517578125	Moenkhausia	98.32	Astyanax	0.93	Hemigrammus	0.28	Creagrutus	0.08	Bario	0.06
2019 November	DSC_1002.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV2QKANT-03	5.816650390625	Moenkhausia	99.25	Hemigrammus	0.53	Bujurquina	0.05	Pygocentrus	0.04	Doras	0.03
2019 November	DSC_1001.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV2QKANT-03	5.85479736328125	Moenkhausia	99.96	Astyanax	0.03	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0
2019 November	DSC_1004.JPG	Moenkhausia	comma	field	Peru	T4-CV2QKANT-04	6.77490234375	Moenkhausia	97.89	Astyanax	1.18	Hemigrammus	0.41	Creagrutus	0.24	Bario	0.06
2019 November	DSC_1005.JPG	Moenkhausia	comma	field	Peru	T4-CV2QKANT-05	5.889892578125	Moenkhausia	99.82	Astyanax	0.11	Pyrrhulina	0.01	Bujurquina	0.01	Hemigrammus	0.01
2019 November	DSC_1006.JPG	Moenkhausia	comma	field	Peru	T4-CV2QKANT-05	6.8878173828125	Moenkhausia	99.31	Bujurquina	0.24	Bario	0.07	Astyanax	0.05	Hemigrammus	0.05
2019 November	DSC_1007.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T4-CV2QKANT-06	7.318115234375	Pyrrhulina	99.98	Erythrinus	0.01	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_1008.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T4-CV2QKANT-06	6.90155029296875	Pyrrhulina	99.98	Erythrinus	0.02	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_1010.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-07	4.0191650390625	Hemigrammus	99.92	Knodus	0.06	Moenkhausia	0.01	Ancistrus	0.0	Tetragonopterus	0.0
2019 November	DSC_1009.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-07	5.13153076171875	Hemigrammus	99.95	Knodus	0.02	Moenkhausia	0.01	Hyphessobrycon	0.01	Ancistrus	0.0
2019 November	DSC_1011.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-08	5.6549072265625	Hemigrammus	99.73	Moenkhausia	0.15	Knodus	0.03	Hyphessobrycon	0.02	Curimata	0.02
2019 November	DSC_1012.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-08	5.1666259765625	Hemigrammus	99.44	Moenkhausia	0.35	Hyphessobrycon	0.06	Knodus	0.04	Charax	0.01
2019 November	DSC_1014.JPG	Apistogramma	sp. nov	field	Peru	T4-CV2QKANT-09	5.12542724609375	Apistogramma	99.98	Bujurquina	0.02	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_1015.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-10	4.9560546875	Hemigrammus	99.97	Knodus	0.02	Ancistrus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1013.JPG	Apistogramma	sp. nov	field	Peru	T4-CV2QKANT-09	5.13458251953125	Apistogramma	98.61	Bujurquina	1.39	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_1017.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-11	3.37677001953125	Hemigrammus	99.59	Knodus	0.22	Moenkhausia	0.09	Bujurquina	0.02	Tyttocharax	0.01
2019 November	DSC_1016.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-10	4.76226806640625	Hemigrammus	99.8	Moenkhausia	0.08	Knodus	0.03	Hyphessobrycon	0.02	Pyrrhulina	0.01
2019 November	DSC_1019.JPG	Hyphessobrycon	cf. margitae	field	Peru	T4-CV2QKANT-12	4.14886474609375	Hyphessobrycon	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1018.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-11	3.26080322265625	Hemigrammus	99.61	Moenkhausia	0.3	Knodus	0.04	Creagrutus	0.01	Bujurquina	0.01
2019 November	DSC_1022.JPG	Knodus	sp. 1	field	Peru	T4-CV2QKANT-13	4.45098876953125	Knodus	99.99	Creagrutus	0.01	Ancistrus	0.0	Pimelodella	0.0	Moenkhausia	0.0
2019 November	DSC_1020.JPG	Hyphessobrycon	cf. margitae	field	Peru	T4-CV2QKANT-12	3.85284423828125	Hyphessobrycon	99.99	Gymnotus	0.01	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1021.JPG	Knodus	sp. 1	field	Peru	T4-CV2QKANT-13	5.0445556640625	Knodus	99.97	Creagrutus	0.02	Bryconops	0.01	Prochilodus	0.0	Moenkhausia	0.0
2019 November	DSC_1023.JPG	Hemigrammus	sp. 1	field	Peru	T4-CV2QKANT-14	3.30047607421875	Hemigrammus	99.5	Pyrrhulina	0.12	Tyttocharax	0.1	Knodus	0.07	Hyphessobrycon	0.06
2019 November	DSC_1024.JPG	Hemigrammus	sp. 1	field	Peru	T4-CV2QKANT-14	3.16925048828125	Hemigrammus	99.59	Tyttocharax	0.13	Hyphessobrycon	0.09	Knodus	0.05	Pyrrhulina	0.04
2019 November	DSC_1025.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-15	3.3447265625	Hemigrammus	99.71	Moenkhausia	0.13	Hyphessobrycon	0.04	Pyrrhulina	0.04	Knodus	0.04
2019 November	DSC_1026.JPG	Hemigrammus	sp. 2	field	Peru	T4-CV2QKANT-15	3.52935791015625	Hemigrammus	99.2	Knodus	0.65	Hyphessobrycon	0.06	Curimata	0.02	Pyrrhulina	0.01
2019 November	DSC_1027.JPG	Copeina	osgoodi	field	Peru	T4-CV2QKANT-16	12.1002197265625	Pyrrhulina	99.51	Erythrinus	0.49	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_1028.JPG	Copeina	osgoodi	field	Peru	T4-CV2QKANT-16	11.91558837890625	Pyrrhulina	99.62	Erythrinus	0.32	Prochilodus	0.03	Apistogramma	0.01	Sorubim	0.0
2019 November	DSC_1030.JPG	Erythrinus	erythrinus	field	Peru	T5-CV2QKANT-01	14.09912109375	Erythrinus	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_1031.JPG	Bario	steindachneri	field	Peru	T5-CV2QKANT-02	18.45855712890625	Bario	86.0	Moenkhausia	10.28	Astyanax	2.28	Prochilodus	0.78	Tetragonopterus	0.33
2019 November	DSC_1029.JPG	Erythrinus	erythrinus	field	Peru	T5-CV2QKANT-01	14.63470458984375	Erythrinus	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_1034.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-03	22.6104736328125	Moenkhausia	99.9	Tetragonopterus	0.07	Astyanax	0.02	Bario	0.01	Ancistrus	0.0
2019 November	DSC_1032.JPG	Bario	steindachneri	field	Peru	T5-CV2QKANT-02	16.85028076171875	Bario	90.32	Moenkhausia	8.22	Astyanax	0.82	Tetragonopterus	0.27	Prochilodus	0.14
2019 November	DSC_1033.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-03	21.5423583984375	Moenkhausia	99.91	Astyanax	0.05	Bario	0.02	Prochilodus	0.01	Tetragonopterus	0.01
2019 November	DSC_1035.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-04	19.82574462890625	Moenkhausia	99.88	Tetragonopterus	0.08	Bario	0.02	Astyanax	0.01	Ancistrus	0.0
2019 November	DSC_1037.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-05	16.17431640625	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1039.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-06	13.02642822265625	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1036.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-04	17.7001953125	Moenkhausia	99.98	Astyanax	0.01	Tetragonopterus	0.01	Ancistrus	0.0	Pimelodella	0.0
2019 November	DSC_1038.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-05	16.69158935546875	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1040.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-06	15.8050537109375	Moenkhausia	99.99	Astyanax	0.01	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0
2019 November	DSC_1042.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-07	12.76397705078125	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1041.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-07	12.76702880859375	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1043.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-08	13.84124755859375	Moenkhausia	99.99	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1045.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-09	13.11798095703125	Moenkhausia	99.43	Astyanax	0.55	Bario	0.01	Tetragonopterus	0.01	Ancistrus	0.0
2019 November	DSC_1044.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-08	13.494873046875	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1046.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-09	14.60723876953125	Moenkhausia	99.72	Astyanax	0.27	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0
2019 November	DSC_1047.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-10	14.11590576171875	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1049.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-11	13.86871337890625	Moenkhausia	99.99	Astyanax	0.01	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0
2019 November	DSC_1048.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-10	13.4002685546875	Moenkhausia	99.99	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1050.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-11	12.890625	Moenkhausia	99.98	Astyanax	0.01	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0
2019 November	DSC_1052.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-12	13.56048583984375	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1051.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV2QKANT-12	10.72845458984375	Moenkhausia	99.99	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1053.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T5-CV2QKANT-13	5.621337890625	Pyrrhulina	99.76	Erythrinus	0.24	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_1054.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T5-CV2QKANT-13	6.01806640625	Pyrrhulina	99.97	Erythrinus	0.02	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_1057.JPG	Hemigrammus	sp. 2	field	Peru	T5-CV2QKANT-15	5.09185791015625	Hemigrammus	99.19	Moenkhausia	0.52	Astyanax	0.1	Hyphessobrycon	0.09	Phenacogaster	0.04
2019 November	DSC_1055.JPG	Hemigrammus	sp. 2	field	Peru	T5-CV2QKANT-14	4.571533203125	Hemigrammus	99.97	Moenkhausia	0.01	Knodus	0.01	Ancistrus	0.0	Tetragonopterus	0.0
2019 November	DSC_1058.JPG	Hemigrammus	sp. 2	field	Peru	T5-CV2QKANT-15	5.81512451171875	Hemigrammus	99.81	Hyphessobrycon	0.07	Moenkhausia	0.04	Knodus	0.02	Curimata	0.01
2019 November	DSC_1056.JPG	Hemigrammus	sp. 2	field	Peru	T5-CV2QKANT-14	4.5745849609375	Hemigrammus	99.98	Moenkhausia	0.01	Ancistrus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1060.JPG	Bario	steindachneri	field	Peru	T6-CV2QKANT-01	18.16558837890625	Bario	90.36	Moenkhausia	4.59	Astyanax	4.58	Tetragonopterus	0.1	Pyrrhulina	0.08
2019 November	DSC_1061.JPG	Bario	steindachneri	field	Peru	T6-CV2QKANT-02	25.15716552734375	Bario	96.73	Moenkhausia	1.78	Astyanax	0.59	Bujurquina	0.32	Tetragonopterus	0.29
2019 November	DSC_1059.JPG	Bario	steindachneri	field	Peru	T6-CV2QKANT-01	22.6165771484375	Bario	89.46	Moenkhausia	7.85	Astyanax	1.1	Apistogramma	0.35	Tetragonopterus	0.26
2019 November	DSC_1062.JPG	Bario	steindachneri	field	Peru	T6-CV2QKANT-02	24.64447021484375	Bario	94.21	Moenkhausia	3.82	Astyanax	1.4	Bujurquina	0.15	Prochilodus	0.1
2019 November	DSC_1063.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-03	16.31622314453125	Moenkhausia	99.99	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1064.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-03	16.58782958984375	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1065.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-04	9.79156494140625	Moenkhausia	99.98	Bujurquina	0.01	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0
2019 November	DSC_1066.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-04	10.38665771484375	Moenkhausia	99.95	Astyanax	0.01	Bario	0.01	Bujurquina	0.01	Ancistrus	0.0
2019 November	DSC_1069.JPG	Apistogramma	sp. nov	field	Peru	T6-CV2QKANT-06	9.52606201171875	Apistogramma	99.46	Ancistrus	0.49	Bujurquina	0.04	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1068.JPG	Gasteropelecus	sternicla	field	Peru	T6-CV2QKANT-05	9.539794921875	Gasteropelecus	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_1067.JPG	Gasteropelecus	sternicla	field	Peru	T6-CV2QKANT-05	7.4493408203125	Gasteropelecus	99.98	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_1070.JPG	Apistogramma	sp. nov	field	Peru	T6-CV2QKANT-06	9.45587158203125	Apistogramma	99.95	Ancistrus	0.05	Tetragonopterus	0.0	Tatia	0.0	Sorubim	0.0
2019 November	DSC_1071.JPG	Hyphessobrycon	cf. margitae	field	Peru	T6-CV2QKANT-07	3.5919189453125	Hyphessobrycon	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1073.JPG	Hemigrammus	sp. 2	field	Peru	T6-CV2QKANT-08	4.840087890625	Hemigrammus	99.87	Moenkhausia	0.04	Hyphessobrycon	0.02	Knodus	0.02	Astyanax	0.01
2019 November	DSC_1072.JPG	Hyphessobrycon	cf. margitae	field	Peru	T6-CV2QKANT-07	3.8726806640625	Hyphessobrycon	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1074.JPG	Hemigrammus	sp. 2	field	Peru	T6-CV2QKANT-08	4.54864501953125	Hemigrammus	99.92	Moenkhausia	0.05	Hyphessobrycon	0.02	Ancistrus	0.0	Tetragonopterus	0.0
2019 November	DSC_1075.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-09	5.36041259765625	Moenkhausia	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1077.JPG	Bujurquina	moriorum	field	Peru	T6-CV2QKANT-10	5.48095703125	Bujurquina	95.46	Apistogramma	4.48	Moenkhausia	0.02	Ancistrus	0.01	Corydoras	0.01
2019 November	DSC_1078.JPG	Bujurquina	moriorum	field	Peru	T6-CV2QKANT-10	6.16302490234375	Bujurquina	99.69	Apistogramma	0.3	Corydoras	0.01	Ancistrus	0.0	Moenkhausia	0.0
2019 November	DSC_1076.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-09	5.50079345703125	Moenkhausia	99.86	Bujurquina	0.06	Hemigrammus	0.02	Doras	0.02	Tetragonopterus	0.01
2019 November	DSC_1079.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T6-CV2QKANT-11	5.99212646484375	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1081.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-12	1.995849609375	Moenkhausia	97.18	Bujurquina	1.06	Hemigrammus	0.83	Tyttocharax	0.14	Pyrrhulina	0.12
2019 November	DSC_1083.JPG	Hoplias	malabaricus	field	Peru	KACV2-08	19.769287109375	Prochilodus	53.87	Erythrinus	45.7	Bujurquina	0.35	Charax	0.03	Oxyropsis	0.02
2019 November	DSC_1080.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T6-CV2QKANT-11	6.134033203125	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_1082.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-12	2.154541015625	Moenkhausia	97.67	Hemigrammus	1.56	Bujurquina	0.5	Doras	0.05	Pyrrhulina	0.04
2019 November	DSC_1084.JPG	Hoplias	malabaricus	field	Peru	KACV2-08	20.3521728515625	Prochilodus	99.61	Erythrinus	0.34	Ancistrus	0.03	Tatia	0.0	Sorubim	0.0
2019 November	DSC_1087.JPG	Rhytiodus	argenteofuscus	field	Peru	KACV2-10	14.776611328125	Erythrinus	59.66	Oxyropsis	29.26	Prochilodus	10.59	Pimelodella	0.29	Rineloricaria	0.08
2019 November	DSC_1086.JPG	Serrasalmus	rhombeus	field	Peru	KACV2-09	23.26812744140625	Astyanax	61.26	Moenkhausia	37.47	Prochilodus	0.81	Bario	0.3	Tetragonopterus	0.05
2019 November	DSC_1085.JPG	Serrasalmus	rhombeus	field	Peru	KACV2-09	29.63714599609375	Astyanax	90.95	Moenkhausia	7.09	Prochilodus	1.5	Bario	0.3	Creagrutus	0.04
2019 November	DSC_1090.JPG	Hoplias	malabaricus	field	Peru	KACV2-11	17.17681884765625	Prochilodus	99.05	Erythrinus	0.71	Ancistrus	0.16	Oxyropsis	0.05	Bujurquina	0.02
2019 November	DSC_1089.JPG	Hoplias	malabaricus	field	Peru	KACV2-11	16.73583984375	Prochilodus	99.6	Erythrinus	0.3	Ancistrus	0.06	Oxyropsis	0.02	Gymnotus	0.01
2019 November	DSC_1088.JPG	Rhytiodus	argenteofuscus	field	Peru	KACV2-10	15.4876708984375	Oxyropsis	42.72	Prochilodus	34.64	Erythrinus	21.8	Ancistrus	0.27	Pimelodella	0.23
2019 November	DSC_1091.JPG	Hoplias	malabaricus	field	Peru	KACV2-12	20.51849365234375	Erythrinus	58.76	Prochilodus	41.08	Oxyropsis	0.07	Astyanax	0.04	Sorubim	0.02
2019 November	DSC_1093.JPG	Hoplias	malabaricus	field	Peru	KACV2-13	18.69964599609375	Erythrinus	52.35	Prochilodus	47.4	Oxyropsis	0.13	Bujurquina	0.04	Sorubim	0.03
2019 November	DSC_1092.JPG	Hoplias	malabaricus	field	Peru	KACV2-12	19.27947998046875	Erythrinus	94.09	Prochilodus	5.74	Bujurquina	0.07	Oxyropsis	0.07	Pimelodella	0.01
2019 November	DSC_1094.JPG	Hoplias	malabaricus	field	Peru	KACV2-13	16.058349609375	Erythrinus	95.64	Prochilodus	3.71	Bujurquina	0.38	Oxyropsis	0.22	Pimelodella	0.03
2019 November	DSC_1095.JPG	Loricaria	sp. 1	field	Peru	KACV2-14	10.43701171875	Ancistrus	83.03	Bunocephalus	16.85	Rineloricaria	0.1	Gymnotus	0.01	Bryconops	0.0
2019 November	DSC_1097.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-01	6.4483642578125	Creagrutus	90.27	Knodus	5.5	Bryconops	2.67	Astyanax	0.62	Oxyropsis	0.24
2019 November	DSC_1098.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-01	6.27288818359375	Creagrutus	57.03	Astyanax	26.93	Bryconops	6.54	Pimelodella	5.29	Prochilodus	1.09
2019 November	DSC_1096.JPG	Loricaria	sp. 1	field	Peru	KACV2-14	10.8795166015625	Ancistrus	85.9	Bunocephalus	13.91	Rineloricaria	0.13	Gymnotus	0.05	Bryconops	0.0
2019 November	DSC_1099.JPG	Crenicichla	lucius	field	Peru	P1-CV2QKATI-02	8.92486572265625	Erythrinus	99.56	Oxyropsis	0.4	Prochilodus	0.01	Sorubim	0.01	Doras	0.01
2019 November	DSC_1100.JPG	Crenicichla	lucius	field	Peru	P1-CV2QKATI-02	8.36944580078125	Erythrinus	98.26	Oxyropsis	1.64	Prochilodus	0.04	Doras	0.02	Otocinclus	0.01
2019 November	DSC_1101.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-03	4.42352294921875	Creagrutus	75.04	Astyanax	14.2	Oxyropsis	2.43	Knodus	1.76	Bryconops	1.32
2019 November	DSC_1102.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-03	4.47845458984375	Creagrutus	67.09	Astyanax	20.12	Moenkhausia	2.25	Pimelodella	2.19	Bryconops	1.9
2019 November	DSC_1103.JPG	Corydoras	pastazensis 	field	Peru	P1-CV2QKATI-04	4.7821044921875	Corydoras	99.27	Bujurquina	0.41	Otocinclus	0.23	Apistogramma	0.03	Ancistrus	0.01
2019 November	DSC_1105.JPG	Creagrutus	beni	field	Peru	P1-CV2QKATI-05	2.51922607421875	Creagrutus	96.95	Bryconops	2.03	Knodus	0.98	Astyanax	0.01	Characidium	0.01
2019 November	DSC_1107.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-06	8.013916015625	Moenkhausia	35.06	Creagrutus	15.31	Astyanax	14.27	Prochilodus	8.71	Oxyropsis	8.45
2019 November	DSC_1106.JPG	Creagrutus	beni	field	Peru	P1-CV2QKATI-05	3.49273681640625	Knodus	59.19	Creagrutus	36.32	Bryconops	3.87	Hemigrammus	0.2	Tyttocharax	0.09
2019 November	DSC_1104.JPG	Corydoras	pastazensis 	field	Peru	P1-CV2QKATI-04	6.16455078125	Corydoras	99.98	Otocinclus	0.01	Bujurquina	0.01	Ancistrus	0.0	Prochilodus	0.0
2019 November	DSC_1108.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-06	8.59375	Creagrutus	74.86	Astyanax	5.02	Bryconops	4.69	Prochilodus	3.35	Pimelodella	3.05
2019 November	DSC_1109.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-07	7.183837890625	Corydoras	98.42	Otocinclus	1.35	Bujurquina	0.06	Apistogramma	0.05	Gasteropelecus	0.04
2019 November	DSC_1110.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-07	7.708740234375	Corydoras	99.98	Otocinclus	0.01	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_1111.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-08	4.65850830078125	Corydoras	99.75	Bujurquina	0.18	Otocinclus	0.04	Apistogramma	0.01	Ancistrus	0.0
2019 November	DSC_1113.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-09	4.99114990234375	Corydoras	99.93	Otocinclus	0.02	Bujurquina	0.02	Rineloricaria	0.01	Ancistrus	0.0
2019 November	DSC_1114.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-09	5.0750732421875	Corydoras	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_1112.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-08	5.24139404296875	Corydoras	99.99	Otocinclus	0.01	Bujurquina	0.01	Ancistrus	0.0	Prochilodus	0.0
2019 November	DSC_1115.JPG	Bryconops	caudomaculatus	field	Peru	P1-CV2QKATI-10	4.3731689453125	Bryconops	99.16	Creagrutus	0.45	Knodus	0.18	Pimelodella	0.14	Otocinclus	0.02
2019 November	DSC_1116.JPG	Bryconops	caudomaculatus	field	Peru	P1-CV2QKATI-10	3.86505126953125	Bryconops	99.62	Creagrutus	0.26	Knodus	0.05	Pimelodella	0.03	Moenkhausia	0.01
