file_name,genus,species,data_source,country,specimen_id
DSCN0270.JPG,Calophysus,macropterus,museum,Brazil,USNM:Fish:376340
DSCN0271.JPG,Calophysus,macropterus,museum,Brazil,USNM:Fish:376340
DSCN0272.JPG,Calophysus,macropterus,museum,Brazil,USNM:Fish:376340
DSCN0273.JPG,Calophysus,macropterus,museum,Brazil,USNM:Fish:376340
DSCN0274.JPG,Calophysus,macropterus,museum,Brazil,USNM:Fish:376340
DSCN0275.JPG,Calophysus,macropterus,museum,Brazil,USNM:Fish:376340
DSCN0276.JPG,Calophysus,macropterus,museum,Brazil,USNM:Fish:376340
DSCN0584.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403714
DSCN0585.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403714
DSCN0586.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403714
DSCN0001.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403714
DSCN0002.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403714
DSCN0003.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403714
DSCN0587.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403715
DSCN0588.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403715
DSCN0004.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403715
DSCN0005.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403715
DSCN0589.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:309215
DSCN0590.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:309215
DSCN0591.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:309215
DSCN0006.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:309215
DSCN0007.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:309215
DSCN0008.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:309215
DSCN0592.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:270341
DSCN0593.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:270341
DSCN0009.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:270341
DSCN0010.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:270341
DSCN0594.JPG,Boulengerella,cuvieri,museum,Peru,USNM:Fish:280451
DSCN0595.JPG,Boulengerella,cuvieri,museum,Peru,USNM:Fish:280541
DSCN0011.JPG,Boulengerella,cuvieri,museum,Peru,USNM:Fish:280541
DSCN0012.JPG,Boulengerella,cuvieri,museum,Peru,USNM:Fish:280541
DSCN0596.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0597.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0013.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0014.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0598.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0599.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0015.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0016.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0600.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0601.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0017.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0018.JPG,Boulengerella,cuvieri,museum,Brazil,USNM:Fish:191563
DSCN0602.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403708
DSCN0603.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403708
DSCN0019.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403708
DSCN0020.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403708
DSCN0604.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403709
DSCN0605.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403709
DSCN0021.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403709
DSCN0022.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:403709
DSCN0606.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:66208
DSCN0607.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:66208
DSCN0023.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:66208
DSCN0024.JPG,Boulengerella,cuvieri,museum,Guyana,USNM:Fish:66208
DSCN0608.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:226266
DSCN0609.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:226266
DSCN0025.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:226266
DSCN0026.JPG,Boulengerella,cuvieri,museum,Venezuela,USNM:Fish:226266
DSCN0610.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306921
DSCN0611.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306921
DSCN0027.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306921
DSCN0028.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306921
DSCN0612.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306868
DSCN0613.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306868
DSCN0029.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306868
DSCN0030.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306868
DSCN0614.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306868
DSCN0615.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306868
DSCN0031.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306868
DSCN0032.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306868
DSCN0616.JPG,Brachyhypopomus,brevirostris,museum,Peru,USNM:Fish:264073
DSCN0617.JPG,Brachyhypopomus,brevirostris,museum,Peru,USNM:Fish:264073
DSCN0033.JPG,Brachyhypopomus,brevirostris,museum,Peru,USNM:Fish:264073
DSCN0034.JPG,Brachyhypopomus,brevirostris,museum,Peru,USNM:Fish:264073
DSCN0618.JPG,Brachyhypopomus,brevirostris,museum,Suriname,USNM:Fish:302005
DSCN0619.JPG,Brachyhypopomus,brevirostris,museum,Suriname,USNM:Fish:302005
DSCN0035.JPG,Brachyhypopomus,brevirostris,museum,Suriname,USNM:Fish:302005
DSCN0036.JPG,Brachyhypopomus,brevirostris,museum,Suriname,USNM:Fish:302005
DSCN0620.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306878
DSCN0621.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306878
DSCN0037.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306878
DSCN0038.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306878
DSCN0622.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0623.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0039.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0040.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0624.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0625.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0041.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0042.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0626.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0627.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0043.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0044.JPG,Brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306904
DSCN0628.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:198081
DSCN0629.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:198081
DSCN0045.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:198081
DSCN0046.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:198081
DSCN0630.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:198081
DSCN0631.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:198081
DSCN0047.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:198081
DSCN0048.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:198081
DSCN0632.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306925
DSCN0633.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306925
DSCN0049.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306925
DSCN0050.JPG,brachyhypopomus,brevirostris,museum,Brazil,USNM:Fish:306925
DSCN0634.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225560
DSCN0635.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225560
DSCN0051.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225560
DSCN0052.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225560
DSCN0053.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225560
DSCN0736.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225557
DSCN0737.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225557
DSCN0054.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225557
DSCN0055.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225557
DSCN0738.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225568
DSCN0739.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225568
DSCN0056.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225568
DSCN0057.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225568
DSCN0740.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225568
DSCN0741.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225568
DSCN0058.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225568
DSCN0059.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225568
DSCN0742.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225559
DSCN0743.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225559
DSCN0060.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225559
DSCN0061.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225559
DSCN0744.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225559
DSCN0745.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225559
DSCN0062.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225559
DSCN0063.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225559
DSCN0746.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225558
DSCN0747.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225558
DSCN0064.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225558
DSCN0065.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225558
DSCN0748.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225558
DSCN07489.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225558
DSCN0066.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225558
DSCN0067.JPG,brachyhypopomus,beebei,museum,Suriname,USNM:Fish:225558
DSCN0750.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:263851
DSCN0751.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:263851
DSCN0068.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:263851
DSCN0069.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:263851
DSCN0752.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0753.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0070.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0071.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0754.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0755.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0072.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0073.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0756.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0757.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0074.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0075.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0758.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0759.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0076.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0077.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0760.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0761.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0078.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0079.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0762.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0763.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0080.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0081.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0764.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0765.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0082.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0083.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:226121
DSCN0766.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:225499
DSCN0767.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:225499
DSCN0084.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:225499
DSCN0085.JPG,Acestrorhynchus,falcatus,museum,Suriname,USNM:Fish:225499
DSCN0768.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:229405
DSCN0769.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:229405
DSCN0086.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:229405
DSCN0087.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:229405
DSCN0770.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:319607
DSCN0771.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:319607
DSCN0088.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:319607
DSCN0089.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:319607
DSCN0772.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:319607
DSCN0773.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:319607
DSCN0090.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:319607
DSCN0091.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:319607
DSCN0774.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:229406
DSCN0775.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:229406
DSCN0092.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:229406
DSCN0093.JPG,Acestrorhynchus,falcatus,museum,Peru,USNM:Fish:229406
DSCN0776.JPG,Acestrorhynchus,falcatus,museum,Venezuela,USNM:Fish:309213
DSCN0777.JPG,Acestrorhynchus,falcatus,museum,Venezuela,USNM:Fish:309213
DSCN0094.JPG,Acestrorhynchus,falcatus,museum,Venezuela,USNM:Fish:309213
DSCN0095.JPG,Acestrorhynchus,falcatus,museum,Venezuela,USNM:Fish:309213
DSCN0096.JPG,Acestrorhynchus,falcatus,museum,Venezuela,USNM:Fish:309213
DSCN0778.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376535
DSCN0779.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376535
DSCN0097.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376535
DSCN0098.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376535
DSCN0099.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376535
DSCN0100.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376535
DSCN0780.JPG,Acanthopoma,annectens,museum,Ecuador,USNM:Fish:207690
DSCN0781.JPG,Acanthopoma,annectens,museum,Ecuador,USNM:Fish:207690
DSCN0101.JPG,Acanthopoma,annectens,museum,Ecuador,USNM:Fish:207690
DSCN0102.JPG,Acanthopoma,annectens,museum,Ecuador,USNM:Fish:207690
DSCN0782.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376536
DSCN0783.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376536
DSCN0103.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376536
DSCN0104.JPG,Acanthopoma,annectens,museum,Brazil,USNM:Fish:376536
DSCN0784.JPG,Acanthopoma,bondi,museum,Venezuela,USNM:Fish:349377
DSCN0785.JPG,Acanthopoma,bondi,museum,Venezuela,USNM:Fish:349377
DSCN0105.JPG,Acanthopoma,bondi,museum,Venezuela,USNM:Fish:349377
DSCN0106.JPG,Acanthopoma,bondi,museum,Venezuela,USNM:Fish:349377
DSCN0107.JPG,Acanthopoma,bondi,museum,Venezuela,USNM:Fish:349377
DSCN0108.JPG,Acanthopoma,bondi,museum,Venezuela,USNM:Fish:349377
