Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name	Nombre cientifico
DSC_1079-DSC_1080	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	T6-CV2QKANT-11	Kantashentsa	T6-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_1079.JPG	Pyrrhulina cf. eleanorae
DSC_1079-DSC_1080	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	T6-CV2QKANT-11	Kantashentsa	T6-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_1080.JPG	Pyrrhulina cf. eleanorae
DSC_1081-DSC_1082	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T6-CV2QKANT-12	Kantashentsa	T6-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_1081.JPG	Moenkhausia sp. 1
DSC_1081-DSC_1082	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T6-CV2QKANT-12	Kantashentsa	T6-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_1082.JPG	Moenkhausia sp. 1
DSC_1097-DSC_1098	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	P1-CV2QKATI-01	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1097.JPG	Steindachnerina sp. 1
DSC_1097-DSC_1098	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	P1-CV2QKATI-01	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1098.JPG	Steindachnerina sp. 1
DSC_1099-DSC_1100	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Cichlidae	Crenicichla	lucius	P1-CV2QKATI-02	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1099.JPG	Crenicichla lucius
DSC_1099-DSC_1100	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Cichlidae	Crenicichla	lucius	P1-CV2QKATI-02	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1100.JPG	Crenicichla lucius
DSC_1101-DSC_1102	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	P1-CV2QKATI-03	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1101.JPG	Steindachnerina sp. 1
DSC_1101-DSC_1102	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	P1-CV2QKATI-03	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1102.JPG	Steindachnerina sp. 1
DSC_1103-DSC_1104	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	pastazensis 	P1-CV2QKATI-04	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1103.JPG	Corydoras pastazensis
DSC_1103-DSC_1104	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	pastazensis 	P1-CV2QKATI-04	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1104.JPG	Corydoras pastazensis
DSC_1105-DSC_1106	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Characidae	Creagrutus	beni	P1-CV2QKATI-05	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1105.JPG	Creagrutus beni
DSC_1105-DSC_1106	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Characidae	Creagrutus	beni	P1-CV2QKATI-05	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1106.JPG	Creagrutus beni
DSC_1107-DSC_1108	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	P1-CV2QKATI-06	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1107.JPG	Steindachnerina sp. 1
DSC_1107-DSC_1108	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	P1-CV2QKATI-06	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1108.JPG	Steindachnerina sp. 1
DSC_1109-DSC_1110	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	P1-CV2QKATI-07	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1109.JPG	Corydoras atropersonatus
DSC_1109-DSC_1110	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	P1-CV2QKATI-07	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1110.JPG	Corydoras atropersonatus
DSC_1111-DSC_1112	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	P1-CV2QKATI-08	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1111.JPG	Corydoras atropersonatus
DSC_1111-DSC_1112	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	P1-CV2QKATI-08	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1112.JPG	Corydoras atropersonatus
DSC_1113-DSC_1114	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	P1-CV2QKATI-09	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1113.JPG	Corydoras atropersonatus
DSC_1113-DSC_1114	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	P1-CV2QKATI-09	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1114.JPG	Corydoras atropersonatus
DSC_1115-DSC_1116	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Characidae	Bryconops	caudomaculatus	P1-CV2QKATI-10	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1115.JPG	Bryconops caudomaculatus
DSC_1115-DSC_1116	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Characidae	Bryconops	caudomaculatus	P1-CV2QKATI-10	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1116.JPG	Bryconops caudomaculatus
DSC_1117-DSC_1118	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	P1-CV2QKATI-11	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1117.JPG	Characidium cf. etheostoma
DSC_1117-DSC_1118	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	P1-CV2QKATI-11	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1118.JPG	Characidium cf. etheostoma
DSC_1119-DSC_1120	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	P1-CV2QKATI-12	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1119.JPG	Steindachnerina sp. 1
DSC_1119-DSC_1120	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	P1-CV2QKATI-12	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1120.JPG	Steindachnerina sp. 1
DSC_1121-DSC_1122	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-13	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1121.JPG	Ochmacanthus reinhardtii
DSC_1121-DSC_1122	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-13	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1122.JPG	Ochmacanthus reinhardtii
DSC_1123-DSC_1124	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-14	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1123.JPG	Ochmacanthus reinhardtii
DSC_1123-DSC_1124	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-14	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1124.JPG	Ochmacanthus reinhardtii
DSC_1125-DSC_1126	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-15	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1125.JPG	Ochmacanthus reinhardtii
DSC_1125-DSC_1126	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-15	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1126.JPG	Ochmacanthus reinhardtii
DSC_1127-DSC_1128	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Batrachoididae	Thalassophryne	amazonica	P1-CV2QKATI-16	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1127.JPG	Thalassophryne amazonica
DSC_1127-DSC_1128	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Batrachoididae	Thalassophryne	amazonica	P1-CV2QKATI-16	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1128.JPG	Thalassophryne amazonica
DSC_1129-DSC_1130	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-17	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1129.JPG	Otocinclus hoppei
DSC_1129-DSC_1130	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-17	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1130.JPG	Otocinclus hoppei
DSC_1131-DSC_1132	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-18	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1131.JPG	Otocinclus macrospilus
DSC_1131-DSC_1132	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-18	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1132.JPG	Otocinclus macrospilus
DSC_1133-DSC_1134	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-19	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1133.JPG	Otocinclus macrospilus
DSC_1133-DSC_1134	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-19	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1134.JPG	Otocinclus macrospilus
DSC_1135-DSC_1136	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-20	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1135.JPG	Otocinclus macrospilus
DSC_1135-DSC_1136	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-20	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1136.JPG	Otocinclus macrospilus
DSC_1137-DSC_1138	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Characidae	Microschemobrycon	sp. 1	P1-CV2QKATI-21	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1137.JPG	Microschemobrycon sp. 1
DSC_1137-DSC_1138	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Characidae	Microschemobrycon	sp. 1	P1-CV2QKATI-21	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1138.JPG	Microschemobrycon sp. 1
DSC_1139-DSC_1140	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	P1-CV2QKATI-22	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1139.JPG	Rineloricaria sp. 1
DSC_1139-DSC_1140	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	P1-CV2QKATI-22	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1140.JPG	Rineloricaria sp. 1
DSC_1141-DSC_1142	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	P1-CV2QKATI-23	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1141.JPG	Rineloricaria sp. 1
DSC_1141-DSC_1142	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	P1-CV2QKATI-23	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1142.JPG	Rineloricaria sp. 1
DSC_1143-DSC_1144	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	P1-CV2QKATI-24	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1143.JPG	Limatulichtys griseus
DSC_1143-DSC_1144	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	P1-CV2QKATI-24	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1144.JPG	Limatulichtys griseus
DSC_1145-DSC_1146	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-25	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1145.JPG	Otocinclus hoppei
DSC_1145-DSC_1146	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-25	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1146.JPG	Otocinclus hoppei
DSC_1147-DSC_1148	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-26	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1147.JPG	Otocinclus hoppei
DSC_1147-DSC_1148	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-26	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1148.JPG	Otocinclus hoppei
DSC_1149-DSC_1150	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-27	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1149.JPG	Otocinclus macrospilus
DSC_1149-DSC_1150	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-27	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1150.JPG	Otocinclus macrospilus
DSC_1151-DSC_1152	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-28	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1151.JPG	Ochmacanthus reinhardtii
DSC_1151-DSC_1152	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-28	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1152.JPG	Ochmacanthus reinhardtii
DSC_1153-DSC_1154	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	P1-CV2QKATI-29	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1153.JPG	Corydoras atropersonatus
DSC_1153-DSC_1154	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	P1-CV2QKATI-29	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1154.JPG	Corydoras atropersonatus
DSC_1155-DSC_1156	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	P1-CV2QKATI-30	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1155.JPG	Limatulichtys griseus
DSC_1155-DSC_1156	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	P1-CV2QKATI-30	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1156.JPG	Limatulichtys griseus
DSC_1157-DSC_1158	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-31	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1157.JPG	Otocinclus hoppei
DSC_1157-DSC_1158	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-31	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1158.JPG	Otocinclus hoppei
DSC_1159-DSC_1160	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-32	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1159.JPG	Otocinclus hoppei
DSC_1159-DSC_1160	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-32	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1160.JPG	Otocinclus hoppei
DSC_1161-DSC_1162	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-33	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1161.JPG	Otocinclus hoppei
DSC_1161-DSC_1162	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-33	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1162.JPG	Otocinclus hoppei
DSC_1163-DSC_1164	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-34	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1163.JPG	Otocinclus hoppei
DSC_1163-DSC_1164	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-34	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1164.JPG	Otocinclus hoppei
DSC_1165-DSC_1166	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-35	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1165.JPG	Otocinclus macrospilus
DSC_1165-DSC_1166	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-35	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1166.JPG	Otocinclus macrospilus
DSC_1167-DSC_1168	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-36	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1167.JPG	Otocinclus hoppei
DSC_1167-DSC_1168	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-36	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1168.JPG	Otocinclus hoppei
DSC_1169-DSC_1170	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-37	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1169.JPG	Otocinclus hoppei
DSC_1169-DSC_1170	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-37	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1170.JPG	Otocinclus hoppei
DSC_1171-DSC_1172	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-38	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1171.JPG	Otocinclus hoppei
DSC_1171-DSC_1172	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-38	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1172.JPG	Otocinclus hoppei
DSC_1173-DSC_1174	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-39	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1173.JPG	Otocinclus hoppei
DSC_1173-DSC_1174	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-39	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1174.JPG	Otocinclus hoppei
DSC_1175-DSC_1176	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-40	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1175.JPG	Otocinclus macrospilus
DSC_1175-DSC_1176	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	P1-CV2QKATI-40	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1176.JPG	Otocinclus macrospilus
DSC_1177-DSC_1178	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-41	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1177.JPG	Ochmacanthus reinhardtii
DSC_1177-DSC_1178	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	P1-CV2QKATI-41	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1178.JPG	Ochmacanthus reinhardtii
DSC_1179-DSC_1180	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	P1-CV2QKATI-42	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1179.JPG	Limatulichtys griseus
DSC_1179-DSC_1180	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	P1-CV2QKATI-42	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1180.JPG	Limatulichtys griseus
DSC_1181-DSC_1182	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-43	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1181.JPG	Otocinclus hoppei
DSC_1181-DSC_1182	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	P1-CV2QKATI-43	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1182.JPG	Otocinclus hoppei
