Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Nombre cientifico	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name
DSC_0250 - DSC_0251	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T4-CV1QCH-04	Chapintsa	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0251.JPG
DSC_0252 - DSC_0253	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	Erythrinus erythrinus	T4-CV1QCH-05	Chapintsa	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0252.JPG
DSC_0252 - DSC_0253	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	Erythrinus erythrinus	T4-CV1QCH-05	Chapintsa	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0253.JPG
DSC_0254 - DSC_0255	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	Erythrinus erythrinus	T4-CV1QCH-06	Chapintsa	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0254.JPG
DSC_0254 - DSC_0255	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	Erythrinus erythrinus	T4-CV1QCH-06	Chapintsa	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0255.JPG
DSC_0256 - DSC_0257	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Synbranchidae	Synbranchus	marmoratus	Synbranchus marmoratus	T4-CV1QCH-07	Chapintsa	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0256.JPG
DSC_0256 - DSC_0257	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Synbranchidae	Synbranchus	marmoratus	Synbranchus marmoratus	T4-CV1QCH-07	Chapintsa	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0257.JPG
DSC_0258 - DSC_0259	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-01	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0258.JPG
DSC_0258 - DSC_0259	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-01	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0259.JPG
DSC_0260 - DSC_0261	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-02	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0260.JPG
DSC_0260 - DSC_0261	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-02	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0261.JPG
DSC_0262 - DSC_0263	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-03	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0262.JPG
DSC_0262 - DSC_0263	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-03	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0263.JPG
DSC_0264 - DSC_0265	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-04	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0264.JPG
DSC_0264 - DSC_0265	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-04	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0265.JPG
DSC_0266 - DSC_0267	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-05	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0266.JPG
DSC_0266 - DSC_0267	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-05	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0267.JPG
DSC_0268 - DSC_0269	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-06	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0268.JPG
DSC_0268 - DSC_0269	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T5-CV1QCH-06	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0269.JPG
DSC_0270 - DSC_0271	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	Laetacara flavilabris	T5-CV1QCH-07	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0270.JPG
DSC_0270 - DSC_0271	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	Laetacara flavilabris	T5-CV1QCH-07	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0271.JPG
DSC_0272 - DSC_0273	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	Laetacara flavilabris	T5-CV1QCH-08	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0272.JPG
DSC_0272 - DSC_0273	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	Laetacara flavilabris	T5-CV1QCH-08	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0273.JPG
DSC_0274 - DSC_0275	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	Laetacara flavilabris	T5-CV1QCH-09	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0274.JPG
DSC_0274 - DSC_0275	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	Laetacara flavilabris	T5-CV1QCH-09	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0275.JPG
DSC_0276 - DSC_0277	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	Laetacara flavilabris	T5-CV1QCH-10	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0276.JPG
DSC_0276 - DSC_0277	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	Laetacara flavilabris	T5-CV1QCH-10	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0277.JPG
DSC_0278 - DSC_0279	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Gymnotidae	Gymnotus	javari	Gymnotus javari	T5-CV1QCH-11	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0278.JPG
DSC_0278 - DSC_0279	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Gymnotidae	Gymnotus	javari	Gymnotus javari	T5-CV1QCH-11	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0279.JPG
DSC_0280 - DSC_0281	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Gasteropelecidae	Carnegiella	schereri	Carnegiella schereri	T5-CV1QCH-12	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0280.JPG
DSC_0280 - DSC_0281	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Gasteropelecidae	Carnegiella	schereri	Carnegiella schereri	T5-CV1QCH-12	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0281.JPG
DSC_0282 - DSC_0283	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T5-CV1QCH-13	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0282.JPG
DSC_0282 - DSC_0283	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T5-CV1QCH-13	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0283.JPG
DSC_0284 - DSC_0285	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T5-CV1QCH-14	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0284.JPG
DSC_0284 - DSC_0285	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T5-CV1QCH-14	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0285.JPG
DSC_0286 - DSC_0287	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T5-CV1QCH-15	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0286.JPG
DSC_0286 - DSC_0287	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T5-CV1QCH-15	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0287.JPG
DSC_0288 - DSC_0289	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Trichomycteridae	Ituglanis	cf. amazonicus	Ituglanis cf. amazonicus 	T5-CV1QCH-16	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0288.JPG
DSC_0288 - DSC_0289	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Trichomycteridae	Ituglanis	cf. amazonicus	Ituglanis cf. amazonicus 	T5-CV1QCH-16	Chapintsa	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0289.JPG
DSC_0290 - DSC_0291	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-01	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0290.JPG
DSC_0290 - DSC_0291	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-01	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0291.JPG
DSC_0292 - DSC_0293	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-02	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0292.JPG
DSC_0292 - DSC_0293	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-02	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0293.JPG
DSC_0294 - DSC_0295	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-03	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0294.JPG
DSC_0294 - DSC_0295	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-03	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0295.JPG
DSC_0296 - DSC_0297	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-04	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0296.JPG
DSC_0296 - DSC_0297	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-04	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0297.JPG
DSC_0298 - DSC_0299	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-05	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0298.JPG
DSC_0298 - DSC_0299	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-05	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0299.JPG
DSC_0300 - DSC_0301	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-06	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0300.JPG
DSC_0300 - DSC_0301	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-06	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0301.JPG
DSC_0302 - DSC_0303	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T6-CV1QCH-07	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0302.JPG
DSC_0302 - DSC_0303	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T6-CV1QCH-07	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0303.JPG
DSC_0304 - DSC_0305	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-08	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0304.JPG
DSC_0304 - DSC_0305	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-08	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0305.JPG
DSC_0306 - DSC_0307	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-09	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0306.JPG
DSC_0306 - DSC_0307	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-09	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0307.JPG
DSC_0308 - DSC_0309	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-10	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0308.JPG
DSC_0308 - DSC_0309	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-10	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0309.JPG
DSC_0310 - DSC_0311	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-11	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0310.JPG
DSC_0310 - DSC_0311	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T6-CV1QCH-11	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0311.JPG
DSC_0312 - DSC_0313	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-12	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0312.JPG
DSC_0312 - DSC_0313	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-12	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0313.JPG
DSC_0314 - DSC_0315	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-13	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0314.JPG
DSC_0314 - DSC_0315	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T6-CV1QCH-13	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0315.JPG
DSC_0318 - DSC_0319	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Copeina	guttata	Copeina guttata	T6-CV1QCH-14	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0318.JPG
DSC_0318 - DSC_0319	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Copeina	guttata	Copeina guttata	T6-CV1QCH-14	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0319.JPG
DSC_0320 - DSC_0321	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Copeina	guttata	Copeina guttata	T6-CV1QCH-15	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0320.JPG
DSC_0320 - DSC_0321	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Copeina	guttata	Copeina guttata	T6-CV1QCH-15	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0321.JPG
DSC_0322 - DSC_0323	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Copeina	guttata	Copeina guttata	T6-CV1QCH-16	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0322.JPG
DSC_0322 - DSC_0323	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Copeina	guttata	Copeina guttata	T6-CV1QCH-16	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0323.JPG
DSC_0324 - DSC_0325	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T6-CV1QCH-17	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0324.JPG
DSC_0324 - DSC_0325	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T6-CV1QCH-17	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0325.JPG
DSC_0326 - DSC_0327	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T6-CV1QCH-18	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0326.JPG
DSC_0326 - DSC_0327	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. brevis	Pyrrhulina cf. brevis	T6-CV1QCH-18	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0327.JPG
DSC_0328 - DSC_0329	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	Erythrinus erythrinus	T6-CV1QCH-19	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0328.JPG
DSC_0328 - DSC_0329	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	Erythrinus erythrinus	T6-CV1QCH-19	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0329.JPG
DSC_0330 - DSC_0331	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T6-CV1QCH-20	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0330.JPG
DSC_0330 - DSC_0331	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T6-CV1QCH-20	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0331.JPG
DSC_0332 - DSC_0333	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Hypopomidae	Brachihypopomus	sp. 1	Brachihypopomus sp. 1	T6-CV1QCH-21	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0332.JPG
DSC_0332 - DSC_0333	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Hypopomidae	Brachihypopomus	sp. 1	Brachihypopomus sp. 1	T6-CV1QCH-21	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0333.JPG
DSC_0334 - DSC_0335	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Heptapteridae	Nemuroglanis	sp. 1	Nemuroglanis sp. 1	T6-CV1QCH-22	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0334.JPG
DSC_0334 - DSC_0335	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Heptapteridae	Nemuroglanis	sp. 1	Nemuroglanis sp. 1	T6-CV1QCH-22	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0335.JPG
DSC_0336 - DSC_0337	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	Erythrinus erythrinus	T6-CV1QCH-23	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0336.JPG
DSC_0336 - DSC_0337	Morona 3ra entrada 2019,nov	Nikon D 3500	Thu Nov 21 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	Erythrinus erythrinus	T6-CV1QCH-23	Chapintsa	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre y red de mano	DSC_0337.JPG
